doi,publisher,type,created,created_year
10.5194/hessd-8-2929-2011,Copernicus GmbH,posted-content,2011-03-25,2011
10.5194/hessd-8-2065-2011,Copernicus GmbH,posted-content,2011-02-25,2011
10.5194/hessd-8-2019-2011,Copernicus GmbH,posted-content,2011-02-23,2011
10.5194/hessd-8-3937-2011,Copernicus GmbH,posted-content,2011-04-20,2011
10.5194/hessd-8-5733-2011,Copernicus GmbH,posted-content,2011-06-17,2011
10.5194/hessd-8-4891-2011,Copernicus GmbH,posted-content,2011-05-16,2011
10.5194/hessd-8-5035-2011,Copernicus GmbH,posted-content,2011-05-20,2011
10.5194/hessd-8-6031-2011,Copernicus GmbH,posted-content,2011-06-23,2011
10.5194/hessd-7-2651-2010,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-8-3793-2011,Copernicus GmbH,posted-content,2011-04-15,2011
10.5194/hessd-8-5355-2011,Copernicus GmbH,posted-content,2011-05-30,2011
10.5194/hessd-8-6683-2011,Copernicus GmbH,posted-content,2011-07-11,2011
10.5194/hessd-8-4151-2011,Copernicus GmbH,posted-content,2011-04-27,2011
10.5194/hessd-8-6227-2011,Copernicus GmbH,posted-content,2011-06-28,2011
10.5194/hessd-8-4195-2011,Copernicus GmbH,posted-content,2011-04-28,2011
10.5194/hessd-8-4721-2011,Copernicus GmbH,posted-content,2011-05-12,2011
10.5194/hessd-8-4789-2011,Copernicus GmbH,posted-content,2011-05-13,2011
10.5194/hessd-8-3507-2011,Copernicus GmbH,posted-content,2011-04-12,2011
10.5194/hessd-7-7059-2010,Copernicus GmbH,posted-content,2010-09-20,2010
10.5194/hessd-8-3383-2011,Copernicus GmbH,posted-content,2011-04-04,2011
10.5194/hessd-7-9219-2010,Copernicus GmbH,posted-content,2010-12-06,2010
10.5194/hessd-8-4381-2011,Copernicus GmbH,posted-content,2011-05-02,2011
10.5194/hessd-8-5523-2011,Copernicus GmbH,posted-content,2011-06-10,2011
10.5194/hessd-8-2739-2011,Copernicus GmbH,posted-content,2011-03-11,2011
10.5194/hessd-8-2783-2011,Copernicus GmbH,posted-content,2011-03-11,2011
10.5194/hessd-7-6823-2010,Copernicus GmbH,posted-content,2010-09-08,2010
10.5194/hessd-8-681-2011,Copernicus GmbH,posted-content,2011-01-20,2011
10.5194/hessd-8-5465-2011,Copernicus GmbH,posted-content,2011-06-06,2011
10.5194/hessd-8-3085-2011,Copernicus GmbH,posted-content,2011-03-30,2011
10.5194/hessd-8-6443-2011,Copernicus GmbH,posted-content,2011-07-06,2011
10.5194/hessd-8-7207-2011,Copernicus GmbH,posted-content,2011-07-22,2011
10.5194/hessd-8-4583-2011,Copernicus GmbH,posted-content,2011-05-09,2011
10.5194/hessd-8-6789-2011,Copernicus GmbH,posted-content,2011-07-12,2011
10.5194/hessd-8-6833-2011,Copernicus GmbH,posted-content,2011-07-13,2011
10.5194/hessd-7-8045-2010,Copernicus GmbH,posted-content,2010-10-15,2010
10.5194/hessd-8-5301-2011,Copernicus GmbH,posted-content,2011-05-26,2011
10.5194/hessd-8-5769-2011,Copernicus GmbH,posted-content,2011-06-20,2011
10.5194/hessd-8-6155-2011,Copernicus GmbH,posted-content,2011-06-24,2011
10.5194/hessd-8-6593-2011,Copernicus GmbH,posted-content,2011-07-11,2011
10.5194/hessd-8-6565-2011,Copernicus GmbH,posted-content,2011-07-08,2011
10.5194/hessd-8-6113-2011,Copernicus GmbH,posted-content,2011-06-23,2011
10.5194/hessd-7-9067-2010,Copernicus GmbH,posted-content,2010-11-30,2010
10.5194/hessd-8-5667-2011,Copernicus GmbH,posted-content,2011-06-14,2011
10.5194/hessd-7-6525-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-8-6385-2011,Copernicus GmbH,posted-content,2011-07-01,2011
10.5194/hessd-8-3817-2011,Copernicus GmbH,posted-content,2011-04-15,2011
10.5194/hessd-8-4641-2011,Copernicus GmbH,posted-content,2011-05-09,2011
10.5194/hessd-8-6721-2011,Copernicus GmbH,posted-content,2011-07-12,2011
10.5194/hessd-8-7237-2011,Copernicus GmbH,posted-content,2011-07-22,2011
10.5194/hessd-8-7657-2011,Copernicus GmbH,posted-content,2011-08-10,2011
10.5194/hessd-8-7757-2011,Copernicus GmbH,posted-content,2011-08-12,2011
10.5194/hessd-8-1193-2011,Copernicus GmbH,posted-content,2011-01-26,2011
10.5194/hessd-7-3015-2010,Copernicus GmbH,posted-content,2010-05-17,2010
10.5194/hessd-8-4025-2011,Copernicus GmbH,posted-content,2011-04-26,2011
10.5194/hessd-8-8231-2011,Copernicus GmbH,posted-content,2011-08-31,2011
10.5194/hessd-8-4355-2011,Copernicus GmbH,posted-content,2011-04-29,2011
10.5194/hessd-8-6639-2011,Copernicus GmbH,posted-content,2011-07-11,2011
10.5194/hessd-8-5811-2011,Copernicus GmbH,posted-content,2011-06-21,2011
10.5194/hessd-8-7399-2011,Copernicus GmbH,posted-content,2011-08-01,2011
10.5194/hessd-7-7995-2010,Copernicus GmbH,posted-content,2010-10-13,2010
10.5194/hessd-8-5427-2011,Copernicus GmbH,posted-content,2011-06-01,2011
10.5194/hessd-8-6867-2011,Copernicus GmbH,posted-content,2011-07-14,2011
10.5194/hessd-8-7621-2011,Copernicus GmbH,posted-content,2011-08-08,2011
10.5194/hessd-8-5083-2011,Copernicus GmbH,posted-content,2011-05-24,2011
10.5194/hessd-8-4927-2011,Copernicus GmbH,posted-content,2011-05-17,2011
10.5194/hessd-7-6305-2010,Copernicus GmbH,posted-content,2010-08-26,2010
10.5194/hessd-7-7725-2010,Copernicus GmbH,posted-content,2010-10-05,2010
10.5194/hessd-2-2111-2005,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-6699-2010,Copernicus GmbH,posted-content,2010-09-02,2010
10.5194/hessd-7-8479-2010,Copernicus GmbH,posted-content,2010-10-27,2010
10.5194/hessd-7-2829-2010,Copernicus GmbH,posted-content,2010-05-07,2010
10.5194/hessd-7-5895-2010,Copernicus GmbH,posted-content,2010-08-18,2010
10.5194/hessd-7-6757-2010,Copernicus GmbH,posted-content,2010-09-07,2010
10.5194/hessd-7-8125-2010,Copernicus GmbH,posted-content,2010-10-15,2010
10.5194/hessd-6-6721-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-5213-2010,Copernicus GmbH,posted-content,2010-08-02,2010
10.5194/hessd-7-6407-2010,Copernicus GmbH,posted-content,2010-09-01,2010
10.5194/hessd-7-5079-2010,Copernicus GmbH,posted-content,2010-07-30,2010
10.5194/hessd-7-6099-2010,Copernicus GmbH,posted-content,2010-08-25,2010
10.5194/hessd-7-7417-2010,Copernicus GmbH,posted-content,2010-09-28,2010
10.5194/hessd-7-5369-2010,Copernicus GmbH,posted-content,2010-08-05,2010
10.5194/hessd-7-7779-2010,Copernicus GmbH,posted-content,2010-10-05,2010
10.5194/hessd-7-7151-2010,Copernicus GmbH,posted-content,2010-09-22,2010
10.5194/hessd-7-3521-2010,Copernicus GmbH,posted-content,2010-06-16,2010
10.5194/hessd-7-3213-2010,Copernicus GmbH,posted-content,2010-05-27,2010
10.5194/hessd-7-3453-2010,Copernicus GmbH,posted-content,2010-06-14,2010
10.5194/hessd-7-8091-2010,Copernicus GmbH,posted-content,2010-10-15,2010
10.5194/hessd-7-8233-2010,Copernicus GmbH,posted-content,2010-10-19,2010
10.5194/hessd-7-7231-2010,Copernicus GmbH,posted-content,2010-09-23,2010
10.5194/hessd-7-8987-2010,Copernicus GmbH,posted-content,2010-11-18,2010
10.5194/hessd-7-8265-2010,Copernicus GmbH,posted-content,2010-10-20,2010
10.5194/hessd-7-7263-2010,Copernicus GmbH,posted-content,2010-09-24,2010
10.5194/hessd-7-6179-2010,Copernicus GmbH,posted-content,2010-08-25,2010
10.5194/hessd-7-7079-2010,Copernicus GmbH,posted-content,2010-10-08,2010
10.5194/hessd-7-6887-2010,Copernicus GmbH,posted-content,2010-09-14,2010
10.5194/hessd-7-5497-2010,Copernicus GmbH,posted-content,2010-08-11,2010
10.5194/hessd-7-5099-2010,Copernicus GmbH,posted-content,2010-07-30,2010
10.5194/hessd-7-9411-2010,Copernicus GmbH,posted-content,2010-12-07,2010
10.5194/hessd-7-7957-2010,Copernicus GmbH,posted-content,2010-10-12,2010
10.5194/hessd-7-7451-2010,Copernicus GmbH,posted-content,2010-09-29,2010
10.5194/hessd-7-8387-2010,Copernicus GmbH,posted-content,2010-10-25,2010
10.5194/hessd-7-7633-2010,Copernicus GmbH,posted-content,2010-10-04,2010
10.5194/hessd-7-4219-2010,Copernicus GmbH,posted-content,2010-07-06,2010
10.5194/hessd-7-8427-2010,Copernicus GmbH,posted-content,2010-10-26,2010
10.5194/hessd-7-5737-2010,Copernicus GmbH,posted-content,2010-08-18,2010
10.5194/hessd-6-6107-2009,Copernicus GmbH,posted-content,2010-04-29,2010
10.5194/hessd-7-7305-2010,Copernicus GmbH,posted-content,2010-09-27,2010
10.5194/hessd-8-1-2011,Copernicus GmbH,posted-content,2011-01-03,2011
10.5194/hessd-7-9023-2010,Copernicus GmbH,posted-content,2010-11-26,2010
10.5194/hessd-7-8607-2010,Copernicus GmbH,posted-content,2010-10-28,2010
10.5194/hessd-7-8809-2010,Copernicus GmbH,posted-content,2010-11-10,2010
10.5194/hessd-8-4851-2011,Copernicus GmbH,posted-content,2011-05-16,2011
10.5194/hessd-8-8963-2011,Copernicus GmbH,posted-content,2011-10-05,2011
10.5194/hessd-8-7091-2011,Copernicus GmbH,posted-content,2011-07-20,2011
10.5194/hessd-9-139-2012,Copernicus GmbH,posted-content,2012-01-06,2012
10.5194/hessd-8-8131-2011,Copernicus GmbH,posted-content,2011-08-29,2011
10.5194/hessd-8-2263-2011,Copernicus GmbH,posted-content,2011-03-02,2011
10.5194/hessd-8-9275-2011,Copernicus GmbH,posted-content,2011-10-17,2011
10.5194/hessd-8-10275-2011,Copernicus GmbH,posted-content,2011-11-21,2011
10.5194/hessd-8-8903-2011,Copernicus GmbH,posted-content,2011-10-04,2011
10.5194/hessd-8-3305-2011,Copernicus GmbH,posted-content,2011-04-01,2011
10.5194/hessd-8-6489-2011,Copernicus GmbH,posted-content,2011-07-06,2011
10.5194/hessd-8-10895-2011,Copernicus GmbH,posted-content,2011-12-09,2011
10.5194/hessd-8-10501-2011,Copernicus GmbH,posted-content,2011-12-05,2011
10.5194/hessd-8-10053-2011,Copernicus GmbH,posted-content,2011-11-15,2011
10.5194/hessd-8-8203-2011,Copernicus GmbH,posted-content,2011-08-31,2011
10.5194/hessd-8-8701-2011,Copernicus GmbH,posted-content,2011-09-23,2011
10.5194/hessd-8-10397-2011,Copernicus GmbH,posted-content,2011-11-26,2011
10.5194/hessd-8-11387-2011,Copernicus GmbH,posted-content,2011-12-21,2011
10.5194/hessd-8-11115-2011,Copernicus GmbH,posted-content,2011-12-14,2011
10.5194/hessd-9-1783-2012,Copernicus GmbH,posted-content,2012-02-08,2012
10.5194/hessd-8-9927-2011,Copernicus GmbH,posted-content,2011-11-14,2011
10.5194/hessd-8-5969-2011,Copernicus GmbH,posted-content,2011-06-22,2011
10.5194/hessd-8-7595-2011,Copernicus GmbH,posted-content,2011-08-05,2011
10.5194/hessd-8-8831-2011,Copernicus GmbH,posted-content,2011-09-27,2011
10.5194/hessd-8-11233-2011,Copernicus GmbH,posted-content,2011-12-16,2011
10.5194/hessd-9-441-2012,Copernicus GmbH,posted-content,2012-01-11,2012
10.5194/hessd-8-8793-2011,Copernicus GmbH,posted-content,2011-09-27,2011
10.5194/hessd-8-3599-2011,Copernicus GmbH,posted-content,2011-04-14,2011
10.5194/hessd-8-9961-2011,Copernicus GmbH,posted-content,2011-11-14,2011
10.5194/hessd-8-3841-2011,Copernicus GmbH,posted-content,2011-04-18,2011
10.5194/hessd-8-7845-2011,Copernicus GmbH,posted-content,2011-08-17,2011
10.5194/hessd-8-8399-2011,Copernicus GmbH,posted-content,2011-09-15,2011
10.5194/hessd-8-11315-2011,Copernicus GmbH,posted-content,2011-12-20,2011
10.5194/hessd-8-10195-2011,Copernicus GmbH,posted-content,2011-11-18,2011
10.5194/hessd-8-10125-2011,Copernicus GmbH,posted-content,2011-11-16,2011
10.5194/hessd-8-10739-2011,Copernicus GmbH,posted-content,2011-12-07,2011
10.5194/hessd-8-11039-2011,Copernicus GmbH,posted-content,2011-12-13,2011
10.5194/hessd-8-4559-2011,Copernicus GmbH,posted-content,2011-05-05,2011
10.5194/hessd-8-10151-2011,Copernicus GmbH,posted-content,2011-11-17,2011
10.5194/hessd-8-9505-2011,Copernicus GmbH,posted-content,2011-10-27,2011
10.5194/hessd-9-2897-2012,Copernicus GmbH,posted-content,2012-03-07,2012
10.5194/hessd-8-11357-2011,Copernicus GmbH,posted-content,2011-12-21,2011
10.5194/hessd-9-1013-2012,Copernicus GmbH,posted-content,2012-01-18,2012
10.5194/hessd-8-10007-2011,Copernicus GmbH,posted-content,2011-11-15,2011
10.5194/hessd-9-1919-2012,Copernicus GmbH,posted-content,2012-02-13,2012
10.5194/hessd-8-8291-2011,Copernicus GmbH,posted-content,2011-09-06,2011
10.5194/hessd-9-1481-2012,Copernicus GmbH,posted-content,2012-02-01,2012
10.5194/hessd-9-2763-2012,Copernicus GmbH,posted-content,2012-03-04,2012
10.5194/hessd-9-175-2012,Copernicus GmbH,posted-content,2012-01-06,2012
10.5194/hessd-9-895-2012,Copernicus GmbH,posted-content,2012-01-17,2012
10.5194/hessd-8-9173-2011,Copernicus GmbH,posted-content,2011-10-14,2011
10.5194/hessd-9-337-2012,Copernicus GmbH,posted-content,2012-01-10,2012
10.5194/hessd-8-8355-2011,Copernicus GmbH,posted-content,2011-09-08,2011
10.5194/hessd-9-983-2012,Copernicus GmbH,posted-content,2012-01-18,2012
10.5194/hessd-8-11519-2011,Copernicus GmbH,posted-content,2011-12-22,2011
10.5194/hessd-8-8639-2011,Copernicus GmbH,posted-content,2011-09-23,2011
10.5194/hessd-8-8671-2011,Copernicus GmbH,posted-content,2011-09-23,2011
10.5194/hessd-9-2629-2012,Copernicus GmbH,posted-content,2012-03-01,2012
10.5194/hessd-8-10589-2011,Copernicus GmbH,posted-content,2011-12-06,2011
10.5194/hessd-8-7177-2011,Copernicus GmbH,posted-content,2011-07-20,2011
10.5194/hessd-9-1251-2012,Copernicus GmbH,posted-content,2012-01-24,2012
10.5194/hessd-8-7781-2011,Copernicus GmbH,posted-content,2011-08-15,2011
10.5194/hessd-8-11413-2011,Copernicus GmbH,posted-content,2011-12-22,2011
10.5194/hessd-9-2357-2012,Copernicus GmbH,posted-content,2012-02-22,2012
10.5194/hessd-9-215-2012,Copernicus GmbH,posted-content,2012-01-06,2012
10.5194/hessd-9-671-2012,Copernicus GmbH,posted-content,2012-01-12,2012
10.5194/hessd-8-9395-2011,Copernicus GmbH,posted-content,2011-10-24,2011
10.5194/hessd-8-7947-2011,Copernicus GmbH,posted-content,2011-08-23,2011
10.5194/hessd-9-2855-2012,Copernicus GmbH,posted-content,2012-03-05,2012
10.5194/hessd-9-2005-2012,Copernicus GmbH,posted-content,2012-02-14,2012
10.5194/hessd-8-7873-2011,Copernicus GmbH,posted-content,2011-08-17,2011
10.5194/hessd-8-10863-2011,Copernicus GmbH,posted-content,2011-12-09,2011
10.5194/hessd-9-379-2012,Copernicus GmbH,posted-content,2012-01-10,2012
10.5194/hessd-8-10635-2011,Copernicus GmbH,posted-content,2011-12-06,2011
10.5194/hessd-9-819-2012,Copernicus GmbH,posted-content,2012-01-16,2012
10.5194/hessd-9-3203-2012,Copernicus GmbH,posted-content,2012-03-12,2012
10.5194/hessd-9-541-2012,Copernicus GmbH,posted-content,2012-01-11,2012
10.5194/hessd-9-2443-2012,Copernicus GmbH,posted-content,2012-02-23,2012
10.5194/hessd-9-93-2012,Copernicus GmbH,posted-content,2012-01-06,2012
10.5194/hessd-9-4667-2012,Copernicus GmbH,posted-content,2012-04-13,2012
10.5194/hessd-9-3165-2012,Copernicus GmbH,posted-content,2012-03-12,2012
10.5194/hessd-8-10935-2011,Copernicus GmbH,posted-content,2011-12-12,2011
10.5194/hessd-8-6533-2011,Copernicus GmbH,posted-content,2011-07-06,2011
10.5194/hessd-8-7293-2011,Copernicus GmbH,posted-content,2011-07-25,2011
10.5194/hessd-9-937-2012,Copernicus GmbH,posted-content,2012-01-17,2012
10.5194/hessd-8-9537-2011,Copernicus GmbH,posted-content,2011-10-27,2011
10.5194/hessd-9-4193-2012,Copernicus GmbH,posted-content,2012-03-29,2012
10.5194/hessd-9-4073-2012,Copernicus GmbH,posted-content,2012-03-28,2012
10.5194/hessd-9-629-2012,Copernicus GmbH,posted-content,2012-01-11,2012
10.5194/hessd-9-1411-2012,Copernicus GmbH,posted-content,2012-01-30,2012
10.5194/hessd-8-8609-2011,Copernicus GmbH,posted-content,2011-09-23,2011
10.5194/hessd-8-7555-2011,Copernicus GmbH,posted-content,2011-08-02,2011
10.5194/hessd-9-2033-2012,Copernicus GmbH,posted-content,2012-02-16,2012
10.5194/hessd-8-5701-2011,Copernicus GmbH,posted-content,2011-06-15,2011
10.5194/hessd-8-9229-2011,Copernicus GmbH,posted-content,2011-10-17,2011
10.5194/hessd-9-1389-2012,Copernicus GmbH,posted-content,2012-01-30,2012
10.5194/hessd-9-5575-2012,Copernicus GmbH,posted-content,2012-04-25,2012
10.5194/hessd-9-1961-2012,Copernicus GmbH,posted-content,2012-02-13,2012
10.5194/hessd-8-10825-2011,Copernicus GmbH,posted-content,2011-12-09,2011
10.5194/hessd-8-9675-2011,Copernicus GmbH,posted-content,2011-11-03,2011
10.5194/hessd-8-9113-2011,Copernicus GmbH,posted-content,2011-10-14,2011
10.5194/hessd-9-4777-2012,Copernicus GmbH,posted-content,2012-04-16,2012
10.5194/hessd-9-3657-2012,Copernicus GmbH,posted-content,2012-03-16,2012
10.5194/hessd-9-4161-2012,Copernicus GmbH,posted-content,2012-03-29,2012
10.5194/hessd-8-1093-2011,Copernicus GmbH,posted-content,2011-01-25,2011
10.5194/hessd-9-741-2012,Copernicus GmbH,posted-content,2012-01-13,2012
10.5194/hessd-9-2157-2012,Copernicus GmbH,posted-content,2012-02-20,2012
10.5194/hessd-8-4053-2011,Copernicus GmbH,posted-content,2011-04-26,2011
10.5194/hessd-8-10465-2011,Copernicus GmbH,posted-content,2011-12-01,2011
10.5194/hessd-9-3721-2012,Copernicus GmbH,posted-content,2012-03-20,2012
10.5194/hessd-9-6063-2012,Copernicus GmbH,posted-content,2012-05-10,2012
10.5194/hessd-9-3129-2012,Copernicus GmbH,posted-content,2012-03-12,2012
10.5194/hessd-9-2409-2012,Copernicus GmbH,posted-content,2012-02-23,2012
10.5194/hessd-9-3063-2012,Copernicus GmbH,posted-content,2012-03-12,2012
10.5194/hessd-9-2831-2012,Copernicus GmbH,posted-content,2012-03-05,2012
10.5194/hessd-9-5779-2012,Copernicus GmbH,posted-content,2012-05-03,2012
10.5194/hessd-9-595-2012,Copernicus GmbH,posted-content,2012-01-11,2012
10.5194/hessd-8-10679-2011,Copernicus GmbH,posted-content,2011-12-06,2011
10.5194/hessd-9-5635-2012,Copernicus GmbH,posted-content,2012-04-27,2012
10.5194/hessd-9-1827-2012,Copernicus GmbH,posted-content,2012-02-09,2012
10.5194/hessd-9-4263-2012,Copernicus GmbH,posted-content,2012-04-02,2012
10.5194/hessd-9-3311-2012,Copernicus GmbH,posted-content,2012-03-14,2012
10.5194/hessd-8-9587-2011,Copernicus GmbH,posted-content,2011-10-31,2011
10.5194/hessd-9-4827-2012,Copernicus GmbH,posted-content,2012-04-16,2012
10.5194/hessd-9-5809-2012,Copernicus GmbH,posted-content,2012-05-04,2012
10.5194/hessd-9-4587-2012,Copernicus GmbH,posted-content,2012-04-05,2012
10.5194/hessd-8-7805-2011,Copernicus GmbH,posted-content,2011-08-15,2011
10.5194/hessd-9-405-2012,Copernicus GmbH,posted-content,2012-01-10,2012
10.5194/hessd-9-1619-2012,Copernicus GmbH,posted-content,2012-02-03,2012
10.5194/hessd-9-4943-2012,Copernicus GmbH,posted-content,2012-04-18,2012
10.5194/hessd-9-4465-2012,Copernicus GmbH,posted-content,2012-04-03,2012
10.5194/hessd-9-1859-2012,Copernicus GmbH,posted-content,2012-02-09,2012
10.5194/hessd-9-1699-2012,Copernicus GmbH,posted-content,2012-02-06,2012
10.5194/hessd-8-11277-2011,Copernicus GmbH,posted-content,2011-12-19,2011
10.5194/hessd-9-4417-2012,Copernicus GmbH,posted-content,2012-04-03,2012
10.5194/hessd-9-1671-2012,Copernicus GmbH,posted-content,2012-02-06,2012
10.5194/hessd-8-7919-2011,Copernicus GmbH,posted-content,2011-08-22,2011
10.5194/hessd-9-3269-2012,Copernicus GmbH,posted-content,2012-03-13,2012
10.5194/hessd-9-4135-2012,Copernicus GmbH,posted-content,2012-03-29,2012
10.5194/hessd-9-2071-2012,Copernicus GmbH,posted-content,2012-02-17,2012
10.5194/hessd-9-4381-2012,Copernicus GmbH,posted-content,2012-04-03,2012
10.5194/hessd-9-4235-2012,Copernicus GmbH,posted-content,2012-04-02,2012
10.5194/hessd-9-3739-2012,Copernicus GmbH,posted-content,2012-03-20,2012
10.5194/hessd-9-3789-2012,Copernicus GmbH,posted-content,2012-03-22,2012
10.5194/hessd-9-2675-2012,Copernicus GmbH,posted-content,2012-03-01,2012
10.5194/hessd-8-5605-2011,Copernicus GmbH,posted-content,2011-06-14,2011
10.5194/hessd-9-4553-2012,Copernicus GmbH,posted-content,2012-04-05,2012
10.5194/hessd-9-5487-2012,Copernicus GmbH,posted-content,2012-04-24,2012
10.5194/hessd-9-1741-2012,Copernicus GmbH,posted-content,2012-02-07,2012
10.5194/hessd-9-7379-2012,Copernicus GmbH,posted-content,2012-06-12,2012
10.5194/hessd-9-707-2012,Copernicus GmbH,posted-content,2012-01-13,2012
10.5194/hessd-9-2797-2012,Copernicus GmbH,posted-content,2012-03-04,2012
10.5194/hessd-8-8101-2011,Copernicus GmbH,posted-content,2011-08-29,2011
10.5194/hessd-9-5837-2012,Copernicus GmbH,posted-content,2012-05-07,2012
10.5194/hessd-9-5515-2012,Copernicus GmbH,posted-content,2012-04-25,2012
10.5194/hessd-9-5905-2012,Copernicus GmbH,posted-content,2012-05-09,2012
10.5194/hessd-9-2213-2012,Copernicus GmbH,posted-content,2012-02-20,2012
10.5194/hessd-9-7415-2012,Copernicus GmbH,posted-content,2012-06-12,2012
10.5194/hessd-9-5437-2012,Copernicus GmbH,posted-content,2012-04-24,2012
10.5194/hessd-9-3761-2012,Copernicus GmbH,posted-content,2012-03-20,2012
10.5194/hessd-9-6185-2012,Copernicus GmbH,posted-content,2012-05-15,2012
10.5194/hessd-9-5355-2012,Copernicus GmbH,posted-content,2012-04-20,2012
10.5194/hessd-9-2321-2012,Copernicus GmbH,posted-content,2012-02-22,2012
10.5194/hessd-9-3087-2012,Copernicus GmbH,posted-content,2012-03-12,2012
10.5194/hessd-9-3961-2012,Copernicus GmbH,posted-content,2012-03-27,2012
10.5194/hessd-8-8499-2011,Copernicus GmbH,posted-content,2011-09-20,2011
10.5194/hessd-9-5167-2012,Copernicus GmbH,posted-content,2012-04-19,2012
10.5194/hessd-8-4121-2011,Copernicus GmbH,posted-content,2011-04-26,2011
10.5194/hessd-9-2935-2012,Copernicus GmbH,posted-content,2012-03-08,2012
10.5194/hessd-9-5085-2012,Copernicus GmbH,posted-content,2012-04-19,2012
10.5194/hessd-9-2283-2012,Copernicus GmbH,posted-content,2012-02-22,2012
10.5194/hessd-9-5389-2012,Copernicus GmbH,posted-content,2012-04-20,2012
10.5194/hessd-9-1435-2012,Copernicus GmbH,posted-content,2012-01-31,2012
